record_date,user_id,power_consumption
2016/9/18,925,123
2016/9/22,948,123
2016/9/10,957,123
2016/9/22,957,123
2016/9/26,973,123
2016/9/19,988,123
2016/9/25,988,123
2016/9/26,988,123
2016/9/29,988,123
2016/9/8,1023,123
2016/9/24,1025,123
2016/9/15,1035,123
2016/9/23,1104,123
2016/9/26,1109,123
2016/9/18,1130,123
2016/9/8,1131,123
2016/9/26,1131,123
2016/9/28,1169,123
2016/9/29,1194,123
2016/9/4,1200,123
2016/9/9,1222,123
2016/9/4,1238,123
2016/9/19,1241,123
2016/9/18,1242,123
2016/9/21,1245,123
2016/9/20,1253,123
2016/9/22,1294,123
2016/9/19,1388,123
2016/9/13,1432,123
2016/9/20,1432,123
2016/9/20,1438,123
2016/9/25,31,124
2016/9/7,75,124
2016/9/22,83,124
2016/9/25,121,124
2016/9/13,159,124
2016/9/11,292,124
2016/9/25,292,124
2016/9/2,332,124
2016/9/10,374,124
2016/9/17,374,124
2016/9/21,377,124
2016/9/16,383,124
2016/9/9,401,124
2016/9/18,401,124
2016/9/7,424,124
2016/9/9,432,124
2016/9/19,437,124
2016/9/26,439,124
2016/9/13,442,124
2016/9/20,442,124
2016/9/22,442,124
2016/9/9,459,124
2016/9/30,510,124
2016/9/13,543,124
2016/9/28,561,124
2016/9/20,732,124
2016/9/7,744,124
2016/9/22,800,124
2016/9/15,846,124
2016/9/4,873,124
2016/9/18,885,124
2016/9/3,890,124
2016/9/19,915,124
2016/9/1,916,124
2016/9/30,920,124
2016/9/1,948,124
2016/9/30,957,124
2016/9/30,988,124
2016/9/29,1062,124
2016/9/21,1072,124
2016/9/10,1166,124
2016/9/17,1189,124
2016/9/21,1226,124
2016/9/20,1241,124
2016/9/9,1255,124
2016/9/10,1283,124
2016/9/4,1319,124
2016/9/17,1374,124
2016/9/30,1379,124
2016/9/11,1409,124
2016/9/10,1431,124
2016/9/30,1431,124
2016/9/12,1434,124
2016/9/27,1434,124
2016/9/17,23,125
2016/9/11,44,125
2016/9/29,68,125
2016/9/29,71,125
2016/9/26,75,125
2016/9/10,121,125
2016/9/24,121,125
2016/9/12,159,125
2016/9/14,159,125
2016/9/20,166,125
2016/9/4,238,125
2016/9/21,238,125
2016/9/21,268,125
2016/9/1,271,125
2016/9/27,297,125
2016/9/13,298,125
2016/9/9,367,125
2016/9/25,372,125
2016/9/5,379,125
2016/9/30,423,125
2016/9/6,424,125
2016/9/4,440,125
2016/9/7,441,125
2016/9/27,441,125
2016/9/12,442,125
2016/9/5,513,125
2016/9/21,561,125
2016/9/3,567,125
2016/9/18,568,125
2016/9/6,718,125
2016/9/28,718,125
2016/9/22,746,125
2016/9/15,764,125
2016/9/29,787,125
2016/9/14,851,125
2016/9/30,873,125
2016/9/8,899,125
2016/9/16,906,125
2016/9/10,945,125
2016/9/10,972,125
2016/9/18,988,125
2016/9/28,988,125
2016/9/30,994,125
2016/9/17,1025,125
2016/9/24,1072,125
2016/9/21,1104,125
2016/9/1,1130,125
2016/9/14,1154,125
2016/9/17,1169,125
2016/9/21,1169,125
2016/9/1,1200,125
2016/9/28,1222,125
2016/9/28,1224,125
2016/9/11,1252,125
2016/9/15,1275,125
2016/9/10,1294,125
2016/9/28,1318,125
2016/9/27,1396,125
2016/9/25,1417,125
2016/9/28,1434,125
2016/9/19,1438,125
2016/9/20,16,126
2016/9/12,74,126
2016/9/3,97,126
2016/9/3,124,126
2016/9/25,164,126
2016/9/7,166,126
2016/9/1,169,126
2016/9/14,169,126
2016/9/28,237,126
2016/9/5,258,126
2016/9/23,299,126
2016/9/22,328,126
2016/9/21,372,126
2016/9/16,402,126
2016/9/24,424,126
2016/9/9,441,126
2016/9/2,460,126
2016/9/5,475,126
2016/9/2,567,126
2016/9/3,584,126
2016/9/23,661,126
2016/9/17,700,126
2016/9/1,713,126
2016/9/22,732,126
2016/9/4,787,126
2016/9/21,827,126
2016/9/26,855,126
2016/9/20,870,126
2016/9/17,874,126
2016/9/15,899,126
2016/9/1,977,126
2016/9/25,1025,126
2016/9/16,1039,126
2016/9/3,1169,126
2016/9/22,1169,126
2016/9/6,1195,126
2016/9/16,1201,126
2016/9/29,1226,126
2016/9/14,1243,126
2016/9/25,1243,126
2016/9/16,1272,126
2016/9/23,1294,126
2016/9/29,1294,126
2016/9/30,1294,126
2016/9/24,1317,126
2016/9/5,1318,126
2016/9/28,1372,126
2016/9/5,1403,126
2016/9/5,1424,126
2016/9/3,1432,126
2016/9/4,1432,126
2016/9/27,1432,126
2016/9/26,1434,126
2016/9/28,64,128
2016/9/21,79,128
2016/9/6,97,128
2016/9/15,130,128
2016/9/2,159,128
2016/9/26,167,128
2016/9/20,238,128
2016/9/8,271,128
2016/9/16,271,128
2016/9/8,362,128
2016/9/2,371,128
2016/9/10,382,128
2016/9/25,384,128
2016/9/22,409,128
2016/9/22,432,128
2016/9/3,460,128
2016/9/25,472,128
2016/9/12,476,128
2016/9/27,476,128
2016/9/6,621,128
2016/9/20,661,128
2016/9/21,732,128
2016/9/6,739,128
2016/9/12,739,128
2016/9/15,772,128
2016/9/16,784,128
2016/9/11,787,128
2016/9/13,787,128
2016/9/22,787,128
2016/9/1,834,128
2016/9/14,839,128
2016/9/9,857,128
2016/9/29,870,128
2016/9/30,872,128
2016/9/6,963,128
2016/9/29,1097,128
2016/9/15,1103,128
2016/9/20,1107,128
2016/9/30,1114,128
2016/9/30,1151,128
2016/9/12,1271,128
2016/9/24,1294,128
2016/9/21,1402,128
2016/9/1,1410,128
2016/9/6,1424,128
2016/9/19,1424,128
2016/9/1,1430,128
2016/9/16,1430,128
2016/9/26,1431,128
2016/9/30,19,129
2016/9/14,26,129
2016/9/8,45,129
2016/9/3,58,129
2016/9/28,58,129
2016/9/30,137,129
2016/9/6,159,129
2016/9/9,159,129
2016/9/10,159,129
2016/9/10,167,129
2016/9/11,188,129
2016/9/18,209,129
2016/9/21,209,129
2016/9/9,258,129
2016/9/14,279,129
2016/9/2,379,129
2016/9/27,460,129
2016/9/6,476,129
2016/9/9,480,129
2016/9/17,494,129
2016/9/16,507,129
2016/9/25,568,129
2016/9/3,621,129
2016/9/24,629,129
2016/9/15,640,129
2016/9/21,661,129
2016/9/25,703,129
2016/9/11,732,129
2016/9/10,739,129
2016/9/28,744,129
2016/9/25,746,129
2016/9/29,793,129
2016/9/16,810,129
2016/9/29,866,129
2016/9/24,870,129
2016/9/30,892,129
2016/9/22,915,129
2016/9/24,920,129
2016/9/5,945,129
2016/9/20,988,129
2016/9/11,1025,129
2016/9/4,1039,129
2016/9/2,1043,129
2016/9/14,1051,129
2016/9/2,1069,129
2016/9/13,1087,129
2016/9/13,1097,129
2016/9/19,1097,129
2016/9/8,1154,129
2016/9/24,1155,129
2016/9/7,1190,129
2016/9/15,1190,129
2016/9/13,1222,129
2016/9/11,1243,129
2016/9/26,1245,129
2016/9/7,1252,129
2016/9/8,1255,129
2016/9/1,1260,129
2016/9/4,1272,129
2016/9/1,1294,129
2016/9/18,1294,129
2016/9/11,1295,129
2016/9/18,1295,129
2016/9/1,1318,129
2016/9/7,1329,129
2016/9/11,1367,129
2016/9/27,1379,129
2016/9/2,1403,129
2016/9/30,1417,129
2016/9/11,1430,129
2016/9/18,1438,129
2016/9/6,1448,129
2016/9/3,23,130
2016/9/23,31,130
2016/9/9,45,130
2016/9/8,70,130
2016/9/17,94,130
2016/9/18,95,130
2016/9/20,137,130
2016/9/22,137,130
2016/9/16,155,130
2016/9/5,159,130
2016/9/26,169,130
2016/9/19,177,130
2016/9/29,328,130
2016/9/9,362,130
2016/9/4,372,130
2016/9/17,372,130
2016/9/30,377,130
2016/9/22,378,130
2016/9/9,383,130
2016/9/6,401,130
2016/9/17,402,130
2016/9/6,423,130
2016/9/28,424,130
2016/9/14,434,130
2016/9/5,457,130
2016/9/20,480,130
2016/9/11,482,130
2016/9/26,512,130
2016/9/24,605,130
2016/9/27,607,130
2016/9/30,607,130
2016/9/21,628,130
2016/9/21,713,130
2016/9/3,737,130
2016/9/21,761,130
2016/9/12,784,130
2016/9/1,787,130
2016/9/7,787,130
2016/9/21,787,130
2016/9/25,811,130
2016/9/21,851,130
2016/9/20,855,130
2016/9/3,864,130
2016/9/22,866,130
2016/9/14,870,130
2016/9/16,877,130
2016/9/12,883,130
2016/9/13,915,130
2016/9/28,924,130
2016/9/17,929,130
2016/9/14,945,130
2016/9/7,969,130
2016/9/19,975,130
2016/9/2,977,130
2016/9/10,1023,130
2016/9/12,1062,130
2016/9/20,1097,130
2016/9/4,1114,130
2016/9/11,1186,130
2016/9/4,1223,130
2016/9/28,1239,130
2016/9/15,1268,130
2016/9/24,1287,130
2016/9/27,1294,130
2016/9/5,1298,130
2016/9/13,1318,130
2016/9/14,1374,130
2016/9/3,1379,130
2016/9/10,1396,130
2016/9/29,1402,130
2016/9/26,1417,130
2016/9/13,26,131
2016/9/1,67,131
2016/9/2,92,131
2016/9/24,92,131
2016/9/1,97,131
2016/9/13,97,131
2016/9/26,97,131
2016/9/19,121,131
2016/9/29,137,131
2016/9/17,139,131
2016/9/14,166,131
2016/9/18,166,131
2016/9/4,192,131
2016/9/18,258,131
2016/9/30,262,131
2016/9/16,315,131
2016/9/28,323,131
2016/9/1,361,131
2016/9/2,362,131
2016/9/20,363,131
2016/9/1,367,131
2016/9/2,402,131
2016/9/4,484,131
2016/9/4,531,131
2016/9/3,575,131
2016/9/19,629,131
2016/9/7,739,131
2016/9/27,739,131
2016/9/17,746,131
2016/9/28,746,131
2016/9/17,784,131
2016/9/26,787,131
2016/9/26,790,131
2016/9/30,811,131
2016/9/17,827,131
2016/9/17,834,131
2016/9/25,841,131
2016/9/2,852,131
2016/9/24,855,131
2016/9/2,874,131
2016/9/10,920,131
2016/9/28,957,131
2016/9/25,963,131
2016/9/13,1039,131
2016/9/8,1041,131
2016/9/19,1057,131
2016/9/17,1072,131
2016/9/18,1097,131
2016/9/24,1105,131
2016/9/19,1107,131
2016/9/3,1140,131
2016/9/29,1148,131
2016/9/10,1153,131
2016/9/20,1226,131
2016/9/15,1248,131
2016/9/1,1255,131
2016/9/16,1255,131
2016/9/27,1255,131
2016/9/15,1269,131
2016/9/21,1272,131
2016/9/28,1272,131
2016/9/13,1374,131
2016/9/17,1392,131
2016/9/15,1396,131
2016/9/1,1403,131
2016/9/30,1432,131
2016/9/7,1438,131
2016/9/8,19,132
2016/9/10,19,132
2016/9/11,19,132
2016/9/13,19,132
2016/9/10,24,132
2016/9/24,26,132
2016/9/11,94,132
2016/9/12,94,132
2016/9/19,94,132
2016/9/29,94,132
2016/9/25,116,132
2016/9/10,137,132
2016/9/15,165,132
2016/9/19,167,132
2016/9/3,258,132
2016/9/13,271,132
2016/9/29,298,132
2016/9/17,343,132
2016/9/2,361,132
2016/9/4,362,132
2016/9/15,372,132
2016/9/12,374,132
2016/9/26,424,132
2016/9/30,436,132
2016/9/26,437,132
2016/9/21,442,132
2016/9/4,460,132
2016/9/10,460,132
2016/9/22,472,132
2016/9/8,480,132
2016/9/13,484,132
2016/9/22,508,132
2016/9/5,601,132
2016/9/26,739,132
2016/9/20,746,132
2016/9/21,763,132
2016/9/12,790,132
2016/9/28,800,132
2016/9/2,834,132
2016/9/17,838,132
2016/9/24,838,132
2016/9/28,857,132
2016/9/5,914,132
2016/9/17,954,132
2016/9/13,957,132
2016/9/12,963,132
2016/9/24,988,132
2016/9/20,1072,132
2016/9/30,1072,132
2016/9/28,1104,132
2016/9/24,1107,132
2016/9/28,1132,132
2016/9/24,1169,132
2016/9/2,1200,132
2016/9/7,1243,132
2016/9/19,1245,132
2016/9/14,1294,132
2016/9/6,1327,132
2016/9/13,1402,132
2016/9/6,1430,132
2016/9/27,1430,132
2016/9/19,1432,132
2016/9/4,1434,132
2016/9/5,1434,132
2016/9/6,1434,132
2016/9/22,1438,132
2016/9/12,19,133
2016/9/18,19,133
2016/9/29,19,133
2016/9/16,23,133
2016/9/3,31,133
2016/9/19,33,133
2016/9/22,58,133
2016/9/30,68,133
2016/9/30,71,133
2016/9/15,111,133
2016/9/6,131,133
2016/9/21,131,133
2016/9/7,137,133
2016/9/25,137,133
2016/9/5,139,133
2016/9/8,167,133
2016/9/23,167,133
2016/9/13,209,133
2016/9/28,233,133
2016/9/6,298,133
2016/9/25,315,133
2016/9/5,361,133
2016/9/6,361,133
2016/9/16,366,133
2016/9/14,424,133
2016/9/25,424,133
2016/9/29,436,133
2016/9/8,438,133
2016/9/16,484,133
2016/9/2,512,133
2016/9/11,543,133
2016/9/14,568,133
2016/9/26,568,133
2016/9/23,629,133
2016/9/12,718,133
2016/9/21,718,133
2016/9/29,732,133
2016/9/19,761,133
2016/9/9,770,133
2016/9/11,793,133
2016/9/8,797,133
2016/9/29,857,133
2016/9/19,870,133
2016/9/7,899,133
2016/9/3,925,133
2016/9/2,948,133
2016/9/9,972,133
2016/9/24,995,133
2016/9/9,1023,133
2016/9/22,1041,133
2016/9/30,1059,133
2016/9/18,1072,133
2016/9/28,1072,133
2016/9/28,1097,133
2016/9/16,1148,133
2016/9/15,1161,133
2016/9/11,1217,133
2016/9/13,1241,133
2016/9/2,1272,133
2016/9/24,1402,133
2016/9/12,1417,133
2016/9/30,16,134
2016/9/7,19,134
2016/9/9,19,134
2016/9/14,19,134
2016/9/24,19,134
2016/9/27,19,134
2016/9/5,31,134
2016/9/21,58,134
2016/9/4,64,134
2016/9/8,75,134
2016/9/26,95,134
2016/9/3,120,134
2016/9/20,121,134
2016/9/23,137,134
2016/9/21,167,134
2016/9/27,167,134
2016/9/1,192,134
2016/9/23,225,134
2016/9/21,262,134
2016/9/12,271,134
2016/9/15,284,134
2016/9/14,346,134
2016/9/3,361,134
2016/9/15,363,134
2016/9/18,363,134
2016/9/20,432,134
2016/9/9,438,134
2016/9/10,438,134
2016/9/23,439,134
2016/9/8,441,134
2016/9/30,442,134
2016/9/2,493,134
2016/9/5,493,134
2016/9/6,493,134
2016/9/7,493,134
2016/9/8,493,134
2016/9/9,493,134
2016/9/11,493,134
2016/9/12,493,134
2016/9/13,493,134
2016/9/14,493,134
2016/9/29,543,134
2016/9/7,568,134
2016/9/30,629,134
2016/9/2,646,134
2016/9/19,728,134
2016/9/19,746,134
2016/9/16,772,134
2016/9/30,801,134
2016/9/23,870,134
2016/9/21,887,134
2016/9/18,892,134
2016/9/9,924,134
2016/9/24,925,134
2016/9/5,963,134
2016/9/7,988,134
2016/9/21,988,134
2016/9/27,1086,134
2016/9/9,1130,134
2016/9/10,1130,134
2016/9/23,1169,134
2016/9/29,1190,134
2016/9/25,1223,134
2016/9/12,1241,134
2016/9/17,1243,134
2016/9/24,1243,134
2016/9/17,1252,134
2016/9/7,1272,134
2016/9/13,1272,134
2016/9/25,1294,134
2016/9/29,1304,134
2016/9/17,1318,134
2016/9/7,1345,134
2016/9/4,1386,134
2016/9/13,1431,134
2016/9/20,1434,134
2016/9/29,1446,134
2016/9/20,19,135
2016/9/27,26,135
2016/9/15,58,135
2016/9/20,64,135
2016/9/26,64,135
2016/9/13,74,135
2016/9/8,92,135
2016/9/10,95,135
2016/9/16,99,135
2016/9/21,99,135
2016/9/14,130,135
2016/9/28,137,135
2016/9/18,139,135
2016/9/9,177,135
2016/9/4,225,135
2016/9/18,243,135
2016/9/17,260,135
2016/9/17,262,135
2016/9/23,262,135
2016/9/7,361,135
2016/9/21,363,135
2016/9/4,367,135
2016/9/26,367,135
2016/9/4,381,135
2016/9/14,384,135
2016/9/8,432,135
2016/9/14,436,135
2016/9/11,438,135
2016/9/7,440,135
2016/9/8,458,135
2016/9/1,493,135
2016/9/3,493,135
2016/9/4,493,135
2016/9/10,493,135
2016/9/17,602,135
2016/9/24,703,135
2016/9/9,713,135
2016/9/25,718,135
2016/9/19,732,135
2016/9/1,744,135
2016/9/9,744,135
2016/9/2,777,135
2016/9/8,777,135
2016/9/18,787,135
2016/9/30,787,135
2016/9/24,793,135
2016/9/21,810,135
2016/9/26,824,135
2016/9/29,825,135
2016/9/8,827,135
2016/9/1,857,135
2016/9/19,866,135
2016/9/24,915,135
2016/9/19,924,135
2016/9/5,948,135
2016/9/1,1023,135
2016/9/3,1049,135
2016/9/5,1069,135
2016/9/24,1097,135
2016/9/10,1123,135
2016/9/21,1130,135
2016/9/11,1190,135
2016/9/13,1198,135
2016/9/14,1242,135
2016/9/17,1242,135
2016/9/12,1255,135
2016/9/22,1255,135
2016/9/8,1295,135
2016/9/16,1317,135
2016/9/7,1337,135
2016/9/9,1372,135
2016/9/5,1386,135
2016/9/25,1402,135
2016/9/23,1417,135
2016/9/29,1417,135
2016/9/19,1430,135
2016/9/23,1438,135
2016/9/3,1448,135
2016/9/15,9,136
2016/9/6,19,136
2016/9/15,19,136
2016/9/25,19,136
2016/9/14,23,136
2016/9/2,67,136
2016/9/6,67,136
2016/9/26,67,136
2016/9/18,94,136
2016/9/28,116,136
2016/9/9,137,136
2016/9/11,137,136
2016/9/21,137,136
2016/9/4,139,136
2016/9/24,139,136
2016/9/30,166,136
2016/9/24,167,136
2016/9/10,189,136
2016/9/4,244,136
2016/9/15,262,136
2016/9/23,328,136
2016/9/4,361,136
2016/9/16,361,136
2016/9/17,361,136
2016/9/13,402,136
2016/9/30,424,136
2016/9/12,438,136
2016/9/13,438,136
2016/9/22,513,136
2016/9/27,533,136
2016/9/18,543,136
2016/9/11,562,136
2016/9/14,595,136
2016/9/6,713,136
2016/9/21,800,136
2016/9/30,810,136
2016/9/16,827,136
2016/9/6,892,136
2016/9/11,894,136
2016/9/19,896,136
2016/9/9,915,136
2016/9/23,973,136
2016/9/8,988,136
2016/9/15,999,136
2016/9/25,1097,136
2016/9/30,1097,136
2016/9/21,1107,136
2016/9/29,1113,136
2016/9/7,1130,136
2016/9/12,1138,136
2016/9/14,1140,136
2016/9/4,1155,136
2016/9/6,1169,136
2016/9/6,1190,136
2016/9/14,1190,136
2016/9/28,1190,136
2016/9/4,1222,136
2016/9/18,1226,136
2016/9/7,1255,136
2016/9/30,1287,136
2016/9/22,1318,136
2016/9/24,1318,136
2016/9/16,1372,136
2016/9/11,1417,136
2016/9/11,1434,136
2016/9/29,1434,136
2016/9/8,1438,136
2016/9/14,1438,136
2016/9/23,16,137
2016/9/19,19,137
2016/9/21,19,137
2016/9/22,19,137
2016/9/23,19,137
2016/9/26,19,137
2016/9/28,19,137
2016/9/7,31,137
2016/9/23,67,137
2016/9/19,71,137
2016/9/2,74,137
2016/9/8,74,137
2016/9/14,94,137
2016/9/19,95,137
2016/9/24,95,137
2016/9/12,137,137
2016/9/24,137,137
2016/9/21,145,137
2016/9/15,157,137
2016/9/4,166,137
2016/9/29,271,137
2016/9/19,279,137
2016/9/6,292,137
2016/9/8,361,137
2016/9/18,361,137
2016/9/19,361,137
2016/9/20,361,137
2016/9/14,438,137
2016/9/17,438,137
2016/9/9,460,137
2016/9/20,461,137
2016/9/18,484,137
2016/9/28,494,137
2016/9/7,509,137
2016/9/29,524,137
2016/9/14,543,137
2016/9/19,561,137
2016/9/25,573,137
2016/9/6,605,137
2016/9/7,799,137
2016/9/17,852,137
2016/9/14,885,137
2016/9/12,914,137
2016/9/6,915,137
2016/9/17,999,137
2016/9/30,1049,137
2016/9/20,1130,137
2016/9/30,1148,137
2016/9/6,1222,137
2016/9/19,1226,137
2016/9/9,1271,137
2016/9/14,1272,137
2016/9/17,1272,137
2016/9/4,1283,137
2016/9/19,1294,137
2016/9/2,1386,137
2016/9/9,1386,137
2016/9/28,1417,137
2016/9/24,1430,137
2016/9/18,26,139
2016/9/9,74,139
2016/9/29,79,139
2016/9/28,92,139
2016/9/27,97,139
2016/9/10,120,139
2016/9/12,121,139
2016/9/21,121,139
2016/9/26,121,139
2016/9/27,137,139
2016/9/14,139,139
2016/9/21,166,139
2016/9/16,168,139
2016/9/18,177,139
2016/9/19,328,139
2016/9/9,361,139
2016/9/10,361,139
2016/9/22,361,139
2016/9/25,361,139
2016/9/26,361,139
2016/9/28,361,139
2016/9/19,363,139
2016/9/4,380,139
2016/9/26,414,139
2016/9/15,424,139
2016/9/15,430,139
2016/9/24,436,139
2016/9/7,438,139
2016/9/18,442,139
2016/9/17,451,139
2016/9/8,472,139
2016/9/6,480,139
2016/9/18,561,139
2016/9/6,568,139
2016/9/24,568,139
2016/9/27,568,139
2016/9/28,721,139
2016/9/13,728,139
2016/9/2,744,139
2016/9/18,746,139
2016/9/12,767,139
2016/9/11,784,139
2016/9/7,797,139
2016/9/7,855,139
2016/9/25,858,139
2016/9/26,866,139
2016/9/11,885,139
2016/9/29,905,139
2016/9/5,911,139
2016/9/9,914,139
2016/9/9,963,139
2016/9/12,1097,139
2016/9/21,1097,139
2016/9/2,1130,139
2016/9/3,1130,139
2016/9/8,1130,139
2016/9/18,1155,139
2016/9/10,1167,139
2016/9/3,1187,139
2016/9/25,1190,139
2016/9/17,1226,139
2016/9/15,1284,139
2016/9/7,1295,139
2016/9/21,1306,139
2016/9/21,1417,139
2016/9/26,1432,139
2016/9/17,26,140
2016/9/6,31,140
2016/9/24,64,140
2016/9/16,71,140
2016/9/14,75,140
2016/9/23,79,140
2016/9/24,83,140
2016/9/20,94,140
2016/9/7,97,140
2016/9/7,121,140
2016/9/21,130,140
2016/9/6,137,140
2016/9/6,167,140
2016/9/7,177,140
2016/9/20,248,140
2016/9/22,292,140
2016/9/15,361,140
2016/9/21,361,140
2016/9/23,361,140
2016/9/29,361,140
2016/9/13,374,140
2016/9/6,414,140
2016/9/1,427,140
2016/9/13,436,140
2016/9/27,438,140
2016/9/19,450,140
2016/9/20,470,140
2016/9/1,472,140
2016/9/23,513,140
2016/9/10,562,140
2016/9/7,584,140
2016/9/26,586,140
2016/9/6,591,140
2016/9/27,715,140
2016/9/16,765,140
2016/9/14,767,140
2016/9/15,773,140
2016/9/14,787,140
2016/9/13,790,140
2016/9/14,797,140
2016/9/23,797,140
2016/9/1,860,140
2016/9/10,860,140
2016/9/23,866,140
2016/9/22,870,140
2016/9/1,911,140
2016/9/25,915,140
2016/9/22,924,140
2016/9/27,925,140
2016/9/4,948,140
2016/9/12,978,140
2016/9/15,982,140
2016/9/25,1072,140
2016/9/23,1097,140
2016/9/26,1097,140
2016/9/3,1123,140
2016/9/6,1140,140
2016/9/3,1186,140
2016/9/7,1198,140
2016/9/27,1223,140
2016/9/8,1226,140
2016/9/19,1252,140
2016/9/10,1255,140
2016/9/5,1283,140
2016/9/21,1294,140
2016/9/17,1327,140
2016/9/25,1370,140
2016/9/12,1438,140
2016/9/13,23,141
2016/9/25,56,141
2016/9/20,71,141
2016/9/10,74,141
2016/9/23,83,141
2016/9/9,92,141
2016/9/13,95,141
2016/9/4,97,141
2016/9/13,137,141
2016/9/26,137,141
2016/9/8,166,141
2016/9/14,206,141
2016/9/22,262,141
2016/9/29,262,141
2016/9/8,298,141
2016/9/11,346,141
2016/9/11,361,141
2016/9/12,361,141
2016/9/13,361,141
2016/9/14,361,141
2016/9/24,361,141
2016/9/27,361,141
2016/9/1,371,141
2016/9/23,372,141
2016/9/16,424,141
2016/9/1,432,141
2016/9/15,438,141
2016/9/16,438,141
2016/9/28,440,141
2016/9/19,442,141
2016/9/8,568,141
2016/9/24,573,141
2016/9/17,718,141
2016/9/18,728,141
2016/9/21,728,141
2016/9/5,737,141
2016/9/25,765,141
2016/9/29,765,141
2016/9/13,770,141
2016/9/25,772,141
2016/9/3,777,141
2016/9/6,787,141
2016/9/17,787,141
2016/9/27,787,141
2016/9/22,799,141
2016/9/4,869,141
2016/9/2,872,141
2016/9/1,963,141
2016/9/11,978,141
2016/9/10,1007,141
2016/9/15,1026,141
2016/9/23,1072,141
2016/9/25,1105,141
2016/9/26,1107,141
2016/9/12,1131,141
2016/9/16,1155,141
2016/9/13,1224,141
2016/9/29,1239,141
2016/9/26,1242,141
2016/9/18,1272,141
2016/9/29,1272,141
2016/9/3,1283,141
2016/9/12,1317,141
2016/9/8,1384,141
2016/9/21,1405,141
2016/9/11,1432,141
2016/9/21,1434,141
2016/9/14,15,142
2016/9/4,23,142
2016/9/8,26,142
2016/9/22,79,142
2016/9/30,94,142
2016/9/20,95,142
2016/9/22,99,142
2016/9/14,121,142
2016/9/29,121,142
2016/9/18,130,142
2016/9/6,166,142
2016/9/28,167,142
2016/9/8,177,142
2016/9/16,193,142
2016/9/25,328,142
2016/9/20,349,142
2016/9/9,374,142
2016/9/23,414,142
2016/9/4,457,142
2016/9/5,460,142
2016/9/23,480,142
2016/9/16,562,142
2016/9/4,713,142
2016/9/13,739,142
2016/9/12,744,142
2016/9/23,746,142
2016/9/28,761,142
2016/9/23,792,142
2016/9/21,796,142
2016/9/27,810,142
2016/9/2,827,142
2016/9/1,899,142
2016/9/30,905,142
2016/9/10,915,142
2016/9/14,988,142
2016/9/22,994,142
2016/9/4,1007,142
2016/9/25,1024,142
2016/9/9,1062,142
2016/9/22,1072,142
2016/9/7,1104,142
2016/9/15,1107,142
2016/9/7,1131,142
2016/9/28,1148,142
2016/9/25,1169,142
2016/9/22,1190,142
2016/9/25,1198,142
2016/9/27,1198,142
2016/9/3,1222,142
2016/9/20,1252,142
2016/9/23,1255,142
2016/9/26,1295,142
2016/9/15,1365,142
2016/9/15,1370,142
2016/9/28,1388,142
2016/9/29,1393,142
2016/9/20,1417,142
2016/9/10,1432,142
2016/9/23,15,143
2016/9/12,26,143
2016/9/22,31,143
2016/9/24,56,143
2016/9/2,64,143
2016/9/4,74,143
2016/9/22,92,143
2016/9/16,97,143
2016/9/4,121,143
2016/9/3,177,143
2016/9/28,206,143
2016/9/21,248,143
2016/9/7,276,143
2016/9/20,373,143
2016/9/23,378,143
2016/9/7,380,143
2016/9/5,401,143
2016/9/27,439,143
2016/9/1,441,143
2016/9/10,472,143
2016/9/11,484,143
2016/9/26,488,143
2016/9/11,506,143
2016/9/17,531,143
2016/9/15,562,143
2016/9/21,568,143
2016/9/29,608,143
2016/9/30,713,143
2016/9/24,718,143
2016/9/18,732,143
2016/9/9,739,143
2016/9/24,810,143
2016/9/19,827,143
2016/9/18,838,143
2016/9/3,883,143
2016/9/1,892,143
2016/9/4,892,143
2016/9/12,892,143
2016/9/24,905,143
2016/9/26,914,143
2016/9/13,920,143
2016/9/25,925,143
2016/9/2,1023,143
2016/9/22,1097,143
2016/9/4,1125,143
2016/9/22,1224,143
2016/9/7,1226,143
2016/9/20,1238,143
2016/9/4,1294,143
2016/9/26,1294,143
2016/9/16,1318,143
2016/9/23,1318,143
2016/9/11,1319,143
2016/9/14,1327,143
2016/9/16,1354,143
2016/9/27,1417,143
2016/9/25,1434,143
2016/9/1,1438,143
2016/9/7,16,144
2016/9/14,16,144
2016/9/23,64,144
2016/9/6,75,144
2016/9/20,83,144
2016/9/30,121,144
2016/9/8,137,144
2016/9/6,169,144
2016/9/13,169,144
2016/9/2,177,144
2016/9/13,177,144
2016/9/22,177,144
2016/9/12,292,144
2016/9/24,292,144
2016/9/7,297,144
2016/9/17,315,144
2016/9/26,363,144
2016/9/12,424,144
2016/9/29,442,144
2016/9/1,461,144
2016/9/22,470,144
2016/9/27,520,144
2016/9/1,629,144
2016/9/14,629,144
2016/9/11,713,144
2016/9/27,718,144
2016/9/14,728,144
2016/9/30,746,144
2016/9/23,787,144
2016/9/11,792,144
2016/9/30,797,144
2016/9/11,827,144
2016/9/14,827,144
2016/9/5,834,144
2016/9/10,834,144
2016/9/15,848,144
2016/9/3,894,144
2016/9/12,915,144
2016/9/8,939,144
2016/9/20,975,144
2016/9/16,994,144
2016/9/5,1023,144
2016/9/15,1034,144
2016/9/1,1069,144
2016/9/7,1072,144
2016/9/16,1072,144
2016/9/29,1104,144
2016/9/30,1140,144
2016/9/13,1169,144
2016/9/26,1169,144
2016/9/1,1195,144
2016/9/11,1198,144
2016/9/5,1222,144
